Splat,Category,Name,Dots/Xp,Essence,Type,Resonance,Flavor,System
Sidereal,Endings,Invocation of the Storm-Following Silence ,2,1,,"Medicine,Occult",The Sidereal may use death as a doorway to pass into the Underworld.,"So long as the Sidereal is in the presence of a dead body, a grave, a memorial marker, a  funeral procession, or some other worldly reminder of death, she may pay 1 Mote and roll Wits +  Medicine against difficulty 7 to slip into the Underworld. Since the entire Underworld is a place  of death, she can use this Charm anywhere in the Underworld to cross back into the land of the  living. When she crosses over, she can bring as many willing passengers along with her as she  pleases, so long as they’re wearing mourning clothes, paying respects to the departed, weeping  inconsolably, or otherwise making overt acknowledgement of death."
Sidereal,Endings,Sorrowful Conclusion ,2,1,,Empathy,"The Sidereal devises and oversees an intensive training regimen for a small group of students in  which she weaves a terrible crisis into the fabric of destiny. Those who come through the  training are vastly empowered by her tutelage, hardened by the need to pursue decisive action  and rise to terrible necessity.","The Sidereal spends an entire night consulting the stars, and then an entire day weaving  a crisis which must be promptly concluded into the fabric of destiny, and spends 5 Motes, 1  Willpower. She must then, within the next seven days, touch each student she wishes to put  through the training, spending 1 Mote per student. Students need not consent to this training or  realize they are undergoing it. The Sidereal may train up to (Essence rating) students at a time.
Once she has attached all the students she wishes to train to the destiny she’s woven, the Charm  takes effect.
If used to train antagonists, the Charm unfolds in a largely narrative fashion, usually occurring over the course of a week, at the end of which they may gain a new appropriate Aptitude chosen  from among the following: Athletic displays, bureaucracy, keen senses, empathy, martial arts,  medicine, or mysticism. Once every other story, if they are Exalted, they can gain a new power relating to one of those Aptitudes.
If used to train protagonists, this Charm either occurs during about a week of downtime, or  consumes a session of gameplay, as the group prefers, during which they are drawn into some  challenging survival ordeal. If they overcome it, then the next time they spend experience, they  may treat up to three of the following as Favored Attributes or Abilities (the Sidereal chooses  which when she devises the regimen): Dexterity, Intelligence, Athletics, Awareness,  Bureaucracy, Empathy, Martial Arts, Medicine, Occult, and Stealth. This discount applies both  to buying Ability dots and to buying Charms. This Charm cannot provide any benefit again until  a protagonist has spent experience points on something, and only provides a discount for one  purchase (so if the player has enough normal experience points banked to buy an Ability dot, and  enough supernal experience points banked to buy a Charm, she could only apply the discount to  one or the other, not both)."
Sidereal,Endings,Underling Invisibility Practice ,2,1,,Stealth,"It is the will of destiny that those who consider themselves above the process of fate shall  become most vulnerable to it. The Sidereal wraps her destiny in threads of humble obscurity,  making herself completely imperceptible to anyone who considers himself superior to the  Sidereal, be it morally, personally, or hierarchically. They cannot even perceive the efforts of  others to point out the Sidereal’s presence or existence.","Spend 1 Mote to enjoy this Charm’s effects for a scene. Its benefits cease to hide the  Sidereal from someone if she physically interacts with them, and the Charm collapses altogether  if her anima flares."
Sidereal,Endings,Conclusion-Pursuing Approach ,3,1,,Martial Arts,"The Sidereal conjures forth a prayer strip scribed with the Scripture of the Expectant Maiden and  affixes it to her weapon or fist, imbuing it with lethal power.","Spend 1 Mote and a turn affixing the prayer strip. For the rest of the scene, the  enchanted weapon is unbreakable and all successful attacks made with it increase their final  damage by one after soak. This cannot cause the weapon to inflict damage if it would have  otherwise inflicted 0 damage."
Sidereal,Endings,Earth and Sky Bargain ,3,1,,"Medicine,Occult","The Sidereal summons a violet prayer strip inscribed with the Scripture of the Maiden and the  Road and buries it in the earth. An intuition steals over her, and leads her to a spirit of the earth  or air that is, for whatever reason, on the verge of death. The Sidereal may offer it a bargain: bind  itself to her for a time, and survive.","Spend 3 Motes and roll Perception + (Medicine or Occult) against difficulty 9. Success  will lead the Sidereal to an appropriate spirit. While the spirit is bound to her, she regenerates all  levels of bashing damage or one level of lethal damage per hour, and adds three dice to her soak  rolls. She can transfer the spirit to someone else if she desires, granting them its benefits,  although she has no power to reclaim it. The spirit remains bound to service for one day per  success rolled, after which it springs free, restored to its ordinary state of health. It may or may  not feel indebted to the Sidereal, depending on how long it was bound and whether or not she  had anything to do with its being on death’s doorstep in the first place."
Sidereal,Endings,Inevitable Pursuit ,3,1,,"Awareness,Survival","The character’s quarry can no more hide from her than from his own past. The Sidereal tracks  her prey, not based on the physical signs of his passing, but on the impressions he leaves on the  fate of the world and those he comes in contact with.","Once the character finds some evidence of a trail to follow, her player may spend 1  Mote to perfectly track the target for the next 24 hours. No roll is needed."
Sidereal,Endings,Invisible Motion ,3,1,,Athletics,"The Sidereal summons a prayer strip marked with the Scripture of the Maiden and the Dust, and  wraps it around her neck or forehead. She now skips over the trivial moments of her life, moving  like a flipbook drawing with pages stuck together, blinking from place to place and motion to  motion.","Spend 1 Mote, 1 Willpower. For the rest of the scene, the Sidereal may move two zones  rather than one when she moves on every other turn. Moreover, her armor has no mobility  penalty and no fatigue value."
Sidereal,Endings,Life-Severing Blow ,3,1,,"Martial Arts,Melee","The Sidereal winds the inevitability of death into her blows, ensuring that they strike mortal  wounds into her enemies.","Reflexively spend 1 Mote and roll Willpower against difficulty 7. For each success, the  Sidereal may enhance one attack she makes during the current scene, allowing that attack’s  damage roll to be made at –2 difficulty. She assigns this enhancement immediately before rolling  her damage dice, so that it is never wasted upon failed attacks.
Life-Severing Blow can only be activated once per scene."
Sidereal,Endings,Terminal Sanction ,3,1,,"Bureaucracy,Occult","The Sidereal calls upon an ancient sanction granting her the authority of Heaven to call even the  gods themselves to answer her audit, and to destroy them if found wanting.","Target a spirit in the same zone as the Sidereal, then spend 2 Motes and roll Intelligence + Bureaucracy against a difficulty of (3 + the target’s Essence rating). If the target is in  dematerialized, it immediately manifests at no cost for the rest of the scene whether or not the  Sidereal’s roll succeeded. If the roll succeeded, then the Sidereal gains Terminal Sanction over  the spirit. If she destroys it during the current scene, then she has the following options: She can  obliterate the being utterly and permanently, suspend its destruction and imprison it within an  object, suspend its destruction and demand it perform a single task, or suspend its destruction  and instead compel its service for a year and a day."
Sidereal,Endings,Supernal Awareness ,3,1,,Awareness,"The Sidereal filters her awareness of the complex weave of destiny as the present cascades into  the future around her. She may sweep the weave of fate for specific disturbances, denoting  individuals or phenomena she wishes to locate.","Spend 1 Mote and roll Perception + Awareness against difficulty 6. The Sidereal’s  supernal sense extends out to thirty zones per success rolled — five successes will give her a  detection range of about a mile. The Sidereal sets this sense to sweep for the presence of  whatever she specifies: ghosts, Solars, warding spells, Demesnes, daiklaves, corpses, murder  scenes. If there’s anything to detect, then the Sidereal gains a vague sense of what direction she  should head in to locate the thing she seeks, although this Charm’s of no further use once she  arrives at her destination. She might know, upon arriving at a teahouse, that there is a Solar somewhere inside, but that doesn’t tell her which person in the teahouse is the Solar… or even if  there might be more than one Solar present.
Paradox Missions So, from time to time, Sidereals receive missions from Heaven to go and resolve some snarl in  the skein of destiny before it can become a serious problem. This is, in fact, a major way for  them to reduce their own Paradox. Okay, cool, but what does that mean? What does a paradox  mission look like? Below are a number of example missions. They can be used either as inspiration, or as a random  pick-a-mission chart for Storytellers who already have enough shit on their plate this week. To  use these missions as inspiration, just read them. To use them as a random generator, start by  rolling a single die. On a result of 1-4, roll again and run one of the corresponding missions from  “Tangled Destinies.” On a result of 5-7, roll again and run one of the corresponding missions  from “Opposed Destinies.” On a result of 8-9, roll again and run one of the corresponding  missions from “Major Destinies.” On a result of 10, roll again and run one of the corresponding  missions from “Legendary Destinies.” Finally, if they fail, roll one last time and consult the Consequences chart to see what happens because of their failure.
Tangled Destinies These are minor snares in the tapestry of Fate, in which the Sidereals are unlikely to face  opposition from anything but the situation itself, but even minor snares need to be resolved lest  they snowball into larger problems later on. Roll a single die and pick a mission from the number  it lands on.
Result The Sidereals must… 1 Aid a merchant in avoiding an ambush; or delay a person’s meeting with their lover; or ensure that a person is in their home at a certain time of a certain day.
2 Convince a Dynastic family to adopt an orphan; or make it rain over a drought-stricken  landscape; or arrange for a man to wade into a certain river.
3 Ensure that an unimportant peasant family dies during a journey to a major city; or help  an aged wealthy man to marry and conceive a child before he dies; or enact a transformation of a  certain person’s gender.
4 Remove all but one copy of a certain text from a specific city; or frame an innocent  soldier for murdering an officer and then help him escape; or ensure that no one who passes  along a certain stretch of road during a certain hour goes to sleep that night on an empty  stomach.
5 Steal seven rubies from a treasure house and hide them in a woodcutter’s cabin; or prevent onlookers from aiding a drowning man; or cause two city officials to get into a fistfight.
6 See that an important occult text is delivered to a particular Immaculate temple; or ensure  the safety of a group of refugees hunted by mercenaries; or ensure that a certain person remains a  virgin until the new moon has come and gone.
7 Evict a lesser god from Heaven to open up her position for replacement; or replace an  ancient artifact belonging to a mortal with a fake; or make understood the contents of a letter to a  certain illiterate person, without reading it to him.
8 See that a vote is rigged to produce a certain outcome; or convince a Dynast’s servant to  plant incriminating evidence against his master in the hands of a rival; or see to it that a certain  ship does not set sail on a certain day.
9 Force a homeless beggar to knock on the door of a peasant and sing a song; or cause a  governor to miss an important meeting without ever touching him or speaking to him or letting  him see any Sidereal; or prevent both participants of a duel from arriving on time.
10 Ensure that someone kidnaps a wealthy man’s dog; or make sure that a broken temple  bell rings 20 times when a procession leaves a certain house; or ensure that a corpse receives a  proper burial and funeral.
Opposed Destinies These are also lesser complications in weave of the world, but Sidereals must operate within a  framework of meaningful opposition in order to resolve them. Roll a single die and pick a  mission from the number it lands on.
Result The Sidereals must… 1 Smuggle a pendant into a satrap’s palace and hide it in a vase standing next to his throne;  or kidnap a Dynastic household’s seven children and leave them tied up in a particular town  square by dawn; or retrieve a particular skull from a defiled graveyard crawling with hungry  ghosts and burn it upon the altar of a certain temple.
2 Prevent a group of ghosts from establishing themselves in a living city; or see that every  trooper in a field-deployed wing of an imperial legion is fed a hearty and nutritious meal; or ensure that a wedding becomes a riot which burns down at least one entire neighborhood.
3 Hide a new Exalt from the Wyld Hunt until the full moon has come and gone; or arrange  the death of a Dynast’s pregnant wife; or lead a Dragon-Blooded to discover a spy in her  household.
4 Plant flower seeds on seemingly infertile ground and water them until they grow; or lure  a Guild caravan into a raider ambush; or guide a man into a Lunar’s cult.
5 Maintain the illusion that a murdered family is alive until a caravan leaves town; or steal  all documents from an Immaculate temple; or burn down a Manse.
6 Recapture five criminals that escaped justice before they leave the city; or convince a  satrap to give up his job and take up tailoring; or convince a prince to assassinate his wisest  advisor.
7 Trick a minor god into leaving Heaven forever; or rebuild one of the ruined towers in  Rathess; or retrieve a lost artifact from the bottom of the sea.
8 Convince the abbot of an Immaculate temple that he has Exalted; or kill the living  servants of an Abyssal Exalt while they are on their way to a major city; or perfectly forge a  duplicate of a letter written by the Scarlet Empress and deliver it to a certain satrap.
9 Help a child Exalt escape from a malevolent spirit; or destroy a silver mine that belongs  to House Sesus, leaving no survivors; or ensure that a man is chosen to contribute to the making  of a new Yennin.
10 Prevent an unforeseen attack by a second circle demon; or stop a Wyld Hunt from  entering a shadowland through its eastern border; or stop a Fair Folk warband from reaching its  destination.
Major Destinies These are serious errors in the structure of destiny, involving important figures, high stakes, and  often substantial opposition. Roll a single die and pick a mission from the number it lands on.
Result The Sidereals must… 1 Provide a clandestine escort for a Dragon-Blooded through a Lunar dominion; or locate  and detain a rebel Sidereal; or find a Liminal’s severed head and affix it to a Dynast’s body.
2 Pursue a settlement between two conflicting supernatural beings; or stage the murder of  an influential couple without personally dealing the killing blows; or cause a god’s high priest to  turn against her.
3 Ensure that an assassination unfolds uninterrupted by meddling Fair Folk; or force a god  to withdraw his support from a group of pirates; or cause 100 recruits to join a mercenary  company before the end of the month.
4 Help a political refugee to establish a new identity while keeping his pursuers away; or free a group of prisoners held captive by an Abyssal; or arrange for a chancellor to be exiled.
5 Bring a spirit’s rule to an end; or prevent the truth about a local myth from surfacing; or ensure a specific Dragon-Blooded wins a Gateway tournament.
6 Prevent someone from learning of the existence of the Sidereal Exalted; or shatter a cult  without killing any of its members; or cause a Lunar to enter and win a town’s eating contest.
7 Secretly switch a poor man’s newborn baby for a Dynasts’s; or find a lost tomb and  ensure that the secret held within falls into the hands of a certain scavenger lord; or cause an  Abyssal to fall in love with a particular mortal.
8 Bring about the destruction of a famous and well-guarded library; or locate a magical  poison and administer it to a sick man currently being healed by a powerful artifact; or reunite a  Ghost-Blooded youth with both of her parents.
9 Lead a caravan astray for a certain period before leading it back to its proper destination;  or participate in a Wyld Hunt and divert it from a newly Exalted Sidereal; or guide a feral  Dragon King to reclaim his intelligence.
10 Prevent the excavation of an old Exalted grave; or convince a fisherman to try to  resurrect his wife; or burn a contract and make sure no one who was present for its signing can  ever speak of it again.
Legendary Destinies These are compound errors in the weave of destiny, usually the result of several lesser failures  compounding. Roll a single die and pick a mission from the number it lands on.
Result The Sidereals must… 1-2 Strike back against a powerful faerie lord who is working with a secret Guild slave ring  to empty out villages and cities at a principality’s border. The lord must die, the fae must not  occupy the empty villages, and the Guild’s involvement must be involved, but the Sidereal may  not spill a drop of blood herself.
3-4 Gather evidence that several major gods are guilty of treason and see them convicted by  one of the Celestial Incarnae.
5-6 Find and destroy a free third circle demon.
7-8 Prevent a catastrophic battle from forming a new shadowland.
9-10 Prevent a Circle of Solars from assassinating a highly influential Dynast and plunging the  Realm into civil war.
Paradox Manifestation If the Sidereals fail in their mission, roll a die and consult the chart below to determine what  happens. If they fail a major mission, add +1 to the result. If they fail a legendary mission, add  +3.
Result Paradox 1-2 Future errors in destiny’s weave compound in a more serious fashion, but there are no  other immediate repercussions.
3-5 Minor paradox. The effects last for only a short period. A drinking party might result in a  riot, even though no wine is present. A man drowns after being pulled safely from the water.
6-7 Serious paradox with substantial ongoing consequences. A politician gives a famous  speech without being present. A fire is not extinguished in time and cannot be extinguished at all,  continuing to spread for hours or days.
8 Disastrous paradox. The paradox is large and massively disruptive. A prince is  assassinated and his nation falls into chaos despite that he still lives. A sorcerer banishes the rain  and it never returns, turning a fertile land into a barren waste.
9 A serious or disastrous paradox, also accompanied by the escape of one or more second  or third circle demons escaping from Hell.
10 Fatal paradox. A sector of reality becomes so badly corrupted that the pattern spiders are  forced to excise it. Roll another die. On a 1-6 result, a large Wyld zone forms where the excised  sector used to be. Minor paradoxes appear intermittently as the effects of the excision ripple out  to affect those disrupted by the removal of important places or people from their particular causal  dependencies. The Sidereals are sure to face formal censure."
